cab_id;t_start;t_end
itbejsco_6;1212766336;1212766517
itbejsco_7;1212770396;1212771102
itbejsco_8;1212772342;1212773071
itbejsco_9;1212776019;1212776550
itbejsco_10;1212776783;1212779617
itbejsco_11;1212780642;1212780846
itbejsco_12;1212782703;1212782944
itbejsco_13;1212783145;1212783768
itbejsco_14;1212785268;1212786449
itbejsco_15;1212786743;1212786931
itbejsco_16;1212786991;1212787449
itbejsco_17;1212788345;1212788406
itbejsco_18;1212790360;1212791225
itbejsco_19;1212794761;1212795576
itbejsco_20;1212798557;1212799272
itbejsco_21;1212799720;1212801179
itbejsco_22;1212804269;1212804574
itbejsco_23;1212804696;1212804757
itbejsco_24;1212806059;1212806986
itbejsco_25;1212807047;1212808087
itbejsco_26;1212809011;1212809796
itbejsco_27;1212811990;1212815106
itbejsco_28;1212818584;1212818708
itbejsco_29;1212819242;1212819895
itbejsco_30;1212820004;1212822000
eovsyt_0;1212735768;1212736429
eovsyt_1;1212741518;1212741845
eovsyt_2;1212762908;1212763028
eovsyt_3;1212763088;1212763148
eovsyt_4;1212772105;1212772164
eovsyt_5;1212772291;1212772527
eovsyt_6;1212773217;1212773361
eovsyt_7;1212773482;1212774350
eovsyt_8;1212777684;1212778277
eovsyt_9;1212779040;1212781223
eovsyt_10;1212782648;1212783036
eovsyt_11;1212783858;1212783909
eovsyt_12;1212784115;1212784478
eovsyt_13;1212784775;1212785588
eovsyt_14;1212785709;1212787061
eovsyt_15;1212791971;1212792165
eovsyt_16;1212796380;1212797423
eovsyt_17;1212798943;1212799942
eovsyt_18;1212803089;1212803722
eovsyt_19;1212804346;1212805142
eovsyt_20;1212806271;1212807862
eovsyt_21;1212810423;1212810961
eovsyt_22;1212817179;1212817975
eovsyt_23;1212821075;1212821841
eovsyt_24;1212821964;1212822000
ognowwoz_0;1212735767;1212737264
ognowwoz_1;1212755136;1212755778
ognowwoz_2;1212758778;1212758833
ognowwoz_3;1212758992;1212759110
ognowwoz_4;1212762016;1212762136
ognowwoz_5;1212770314;1212778473
ognowwoz_6;1212780662;1212783409
ognowwoz_7;1212783469;1212785486
ognowwoz_8;1212788559;1212789302
ognowwoz_9;1212794003;1212794063
ognowwoz_10;1212796827;1212797525
ognowwoz_11;1212798721;1212799860
ognowwoz_12;1212800165;1212800878
ognowwoz_13;1212801577;1212802639
ognowwoz_14;1212802929;1212803740
ognowwoz_15;1212806206;1212806945
ognowwoz_16;1212810039;1212810412
ognowwoz_17;1212813501;1212814026
ognowwoz_18;1212814897;1212815624
ognowwoz_19;1212817421;1212817963
ognowwoz_20;1212820481;1212820902
ognowwoz_21;1212821159;1212821692
ijcoga_0;1212735768;1212736742
ijcoga_1;1212736800;1212738335
ijcoga_2;1212738827;1212739740
ijcoga_3;1212740557;1212740700
ijcoga_4;1212740821;1212741582
ijcoga_5;1212742163;1212742664
ijcoga_6;1212744439;1212744822
ijcoga_7;1212746884;1212749069
ijcoga_8;1212766995;1212767744
ijcoga_9;1212768221;1212769886
ijcoga_10;1212773387;1212773970
ijcoga_11;1212779362;1212780386
ijcoga_12;1212780996;1212781265
ijcoga_13;1212781330;1212781461
ijcoga_14;1212782000;1212782063
ijcoga_15;1212784860;1212785797
ijcoga_16;1212786339;1212786607
ijcoga_17;1212795159;1212797318
ijcoga_18;1212799973;1212800033
ijcoga_19;1212800108;1212800705
ijcoga_20;1212801069;1212802551
ijcoga_21;1212804216;1212804615
ijcoga_22;1212805110;1212805533
ijcoga_23;1212806001;1212806470
ijcoga_24;1212814638;1212815295
ijcoga_25;1212817060;1212819410
ijcoga_26;1212820513;1212821028
ijcoga_27;1212821101;1212822000
ipdioisi_0;1212739732;1212741423
ipdioisi_1;1212743361;1212744389
ipdioisi_2;1212762894;1212763795
ipdioisi_3;1212764338;1212765269
ipdioisi_4;1212767587;1212769053
ipdioisi_5;1212772496;1212772840
ipdioisi_6;1212774546;1212777277
ipdioisi_7;1212784012;1212788302
ipdioisi_8;1212789445;1212790628
ipdioisi_9;1212791485;1212791904
ipdioisi_10;1212796083;1212796557
ipdioisi_11;1212800394;1212800575
ipdioisi_12;1212803444;1212806842
ipdioisi_13;1212809180;1212809310
ipdioisi_14;1212809940;1212810282
ipdioisi_15;1212811149;1212811710
ipdioisi_16;1212814922;1212817142
ipdioisi_17;1212817942;1212818065
orrrar_0;1212740301;1212740938
orrrar_1;1212742633;1212742696
orrrar_2;1212744981;1212746063
orrrar_3;1212778790;1212779271
orrrar_4;1212783849;1212785502
orrrar_5;1212792822;1212793044
orrrar_6;1212793401;1212796340
orrrar_7;1212801908;1212803141
orrrar_8;1212803425;1212804848
orrrar_9;1212806418;1212806994
orrrar_10;1212807315;1212807516
orrrar_11;1212808635;1212809698
orrrar_12;1212810615;1212810864
orrrar_13;1212811227;1212814408
orrrar_14;1212815219;1212816679
orrrar_15;1212817924;1212818181
orrrar_16;1212818385;1212818944
orrrar_17;1212819083;1212819144
orrrar_18;1212820879;1212821181
orrrar_19;1212821363;1212822000
umsmtha_0;1212739132;1212739749
umsmtha_1;1212750114;1212750294
umsmtha_2;1212750705;1212751010
umsmtha_3;1212758628;1212759701
umsmtha_4;1212761468;1212761798
umsmtha_5;1212765251;1212765844
umsmtha_6;1212769863;1212772974
umsmtha_7;1212776605;1212776950
umsmtha_8;1212781619;1212783633
umsmtha_9;1212784326;1212785261
umsmtha_10;1212787943;1212790370
umsmtha_11;1212790479;1212790630
umsmtha_12;1212790690;1212790815
umsmtha_13;1212791478;1212791964
umsmtha_14;1212796735;1212797272
umsmtha_15;1212803976;1212805594
umsmtha_16;1212811004;1212812024
umsmtha_17;1212812324;1212813516
umsmtha_18;1212813655;1212814745
umsmtha_19;1212815062;1212816584
umsmtha_20;1212816649;1212817474
aucjun_0;1212806670;1212808654
aucjun_1;1212808766;1212809877
orptme_0;1212735767;1212736723
orptme_1;1212737593;1212738624
orptme_2;1212738684;1212739610
orptme_3;1212739702;1212743178
orptme_4;1212743253;1212743613
orptme_5;1212744860;1212755287
orptme_6;1212757351;1212757408
orptme_7;1212760359;1212760539
orptme_8;1212760599;1212760675
orptme_9;1212760795;1212760967
orptme_10;1212761023;1212763086
orptme_11;1212765755;1212769909
orptme_12;1212770270;1212771249
orptme_13;1212772516;1212775827
orptme_14;1212781267;1212781665
orptme_15;1212782584;1212784581
orptme_16;1212785666;1212785843
orptme_17;1212789018;1212791718
orptme_18;1212795287;1212796489
orptme_19;1212797802;1212798441
orptme_20;1212801199;1212801518
orptme_21;1212803366;1212805227
orptme_22;1212805564;1212809500
orptme_23;1212809562;1212809615
orptme_24;1212809736;1212809797
orptme_25;1212812636;1212812756
orptme_26;1212813481;1212814283
orptme_27;1212817281;1212817462
orptme_28;1212819683;1212820295
agjitfa_0;1212765351;1212765421
agjitfa_1;1212765476;1212765533
agjitfa_2;1212767302;1212768755
agjitfa_3;1212769320;1212770269
agjitfa_4;1212770346;1212770459
agjitfa_5;1212770811;1212772748
agjitfa_6;1212774551;1212777289
agjitfa_7;1212779338;1212779460
agjitfa_8;1212782289;1212783694
agjitfa_9;1212786479;1212786649
agjitfa_10;1212793313;1212793727
agjitfa_11;1212799285;1212800050
agjitfa_12;1212800478;1212801397
agjitfa_13;1212803455;1212804143
agjitfa_14;1212813359;1212814446
agjitfa_15;1212818605;1212818785
odolfev_0;1212735768;1212736209
odolfev_1;1212762681;1212763283
odolfev_2;1212770708;1212771926
odolfev_3;1212774390;1212776511
odolfev_4;1212792789;1212796264
odolfev_5;1212797895;1212799769
odolfev_6;1212800724;1212803919
odolfev_7;1212804226;1212804426
odolfev_8;1212804798;1212804990
odolfev_9;1212805105;1212805642
odolfev_10;1212811525;1212812274
odolfev_11;1212813664;1212814087
odolfev_12;1212814211;1212814273
odolfev_13;1212814619;1212815575
odolfev_14;1212817811;1212818845
odolfev_15;1212819422;1212819547
odolfev_16;1212819670;1212820489
ejcrur_0;1212760048;1212760259
ejcrur_1;1212773926;1212774390
ejcrur_2;1212778853;1212784132
ejcrur_3;1212795273;1212795816
ejcrur_4;1212795902;1212796503
ejcrur_5;1212800692;1212801331
ejcrur_6;1212802029;1212802428
ejcrur_7;1212802499;1212802556
ejcrur_8;1212802840;1212804298
ejcrur_9;1212805512;1212806766
ejcrur_10;1212808474;1212809685
ejcrur_11;1212809831;1212810246
ejcrur_12;1212810720;1212811567
ejcrur_13;1212811913;1212813239
ejcrur_14;1212815878;1212817221
ejcrur_15;1212817987;1212818732
ejcrur_16;1212819351;1212820195
ejcrur_17;1212821985;1212822000
opnown_0;1212736125;1212738805
opnown_1;1212798978;1212799170
opnown_2;1212799222;1212800132
opnown_3;1212803842;1212804313
opnown_4;1212804921;1212805158
opnown_5;1212805307;1212808541
opnown_6;1212809656;1212810184
opnown_7;1212812218;1212813241
opnown_8;1212814032;1212814916
opnown_9;1212816815;1212819471
opnown_10;1212820190;1212820609
ogikligu_0;1212737218;1212737465
ogikligu_1;1212737585;1212738236
ogikligu_2;1212766052;1212768401
ogikligu_3;1212768461;1212771344
ogikligu_4;1212771791;1212773436
ogikligu_5;1212773478;1212778545
ogikligu_6;1212780734;1212786208
ogikligu_7;1212803694;1212804262
ogikligu_8;1212806081;1212806536
ogikligu_9;1212811568;1212811632
ogikligu_10;1212812142;1212813674
ogikligu_11;1212815940;1212818958
ogikligu_12;1212819259;1212819320
ogikligu_13;1212820620;1212820675
imwrytsy_0;1212738572;1212739615
imwrytsy_1;1212741397;1212742219
imwrytsy_2;1212746003;1212746340
imwrytsy_3;1212747412;1212747473
imwrytsy_4;1212766562;1212767091
imwrytsy_5;1212769178;1212770717
imwrytsy_6;1212771982;1212772861
imwrytsy_7;1212772921;1212773276
imwrytsy_8;1212773581;1212775276
imwrytsy_9;1212776096;1212777582
imwrytsy_10;1212779747;1212779927
imwrytsy_11;1212782004;1212786146
imwrytsy_12;1212802595;1212805099
imwrytsy_13;1212805826;1212806304
imwrytsy_14;1212806549;1212807380
imwrytsy_15;1212810501;1212811843
imwrytsy_16;1212814328;1212816923
imwrytsy_17;1212817603;1212818173
imwrytsy_18;1212819298;1212820455
imwrytsy_19;1212821910;1212822000
ebcicy_0;1212738170;1212740100
ebcicy_1;1212740461;1212740825
ebcicy_2;1212761837;1212762622
ebcicy_3;1212764460;1212765365
ebcicy_4;1212767569;1212770990
ebcicy_5;1212775472;1212777381
ebcicy_6;1212780686;1212781525
ebcicy_7;1212791073;1212792468
ebcicy_8;1212804456;1212805953
ebcicy_9;1212811110;1212811170
ebcicy_10;1212815022;1212815551
ebcicy_11;1212815659;1212816016
ebcicy_12;1212817768;1212818169
ebcicy_13;1212818662;1212820116
ebcicy_14;1212821611;1212822000
igglitby_0;1212735767;1212753569
igglitby_1;1212755184;1212755705
igglitby_2;1212756693;1212757198
igglitby_3;1212762194;1212763550
igglitby_4;1212764273;1212769576
igglitby_5;1212771493;1212777599
igglitby_6;1212779948;1212780331
igglitby_7;1212786682;1212787151
igglitby_8;1212795062;1212796259
igglitby_9;1212796381;1212796577
igglitby_10;1212799143;1212800287
igglitby_11;1212801812;1212804140
igglitby_12;1212808024;1212808452
igglitby_13;1212812702;1212813338
igglitby_14;1212814387;1212814849
igglitby_15;1212815758;1212821841
abnovkak_0;1212763129;1212766169
abnovkak_1;1212771674;1212772079
abnovkak_2;1212774423;1212776558
abnovkak_3;1212781010;1212784286
abnovkak_4;1212790427;1212791405
abnovkak_5;1212791681;1212792129
abnovkak_6;1212793574;1212794529
abnovkak_7;1212797250;1212799019
abnovkak_8;1212800594;1212803025
abnovkak_9;1212812055;1212812701
oahudflo_0;1212737035;1212738587
oahudflo_1;1212740574;1212742501
oahudflo_2;1212767113;1212769246
oahudflo_3;1212771505;1212773772
oahudflo_4;1212774081;1212775119
oahudflo_5;1212775474;1212775982
oahudflo_6;1212786683;1212787233
oahudflo_7;1212790605;1212792164
oahudflo_8;1212794184;1212794788
oahudflo_9;1212796881;1212797885
oahudflo_10;1212798163;1212798574
oahudflo_11;1212800325;1212801942
oahudflo_12;1212804494;1212805577
oahudflo_13;1212808226;1212809838
oahudflo_14;1212810675;1212811400
oahudflo_15;1212812391;1212812730
oahudflo_16;1212813338;1212813801
oahudflo_17;1212817947;1212818118
oahudflo_18;1212818245;1212818377
oahudflo_19;1212820297;1212822000
ilyutje_0;1212735767;1212737363
ilyutje_1;1212739267;1212741347
ilyutje_2;1212758010;1212758767
ilyutje_3;1212760564;1212761331
ilyutje_4;1212762874;1212765130
ilyutje_5;1212766616;1212766750
ilyutje_6;1212768052;1212768820
ilyutje_7;1212770273;1212771447
ilyutje_8;1212775724;1212777514
ilyutje_9;1212777848;1212778020
ilyutje_10;1212781191;1212783408
ilyutje_11;1212783650;1212784584
ilyutje_12;1212785529;1212788363
ilyutje_13;1212796545;1212797884
ilyutje_14;1212798257;1212800071
ilyutje_15;1212801315;1212801481
ilyutje_16;1212801541;1212802918
ilyutje_17;1212803616;1212806387
ilyutje_18;1212808783;1212809298
ilyutje_19;1212809617;1212810388
ilyutje_20;1212813649;1212814623
ilyutje_21;1212815741;1212816542
ilyutje_22;1212817102;1212818446
ilyutje_23;1212818661;1212818719
ilyutje_24;1212819695;1212820780
eavcaifo_0;1212743215;1212743888
eavcaifo_1;1212761925;1212762213
eavcaifo_2;1212774610;1212778396
eavcaifo_3;1212780448;1212786762
eavcaifo_4;1212789238;1212790190
eavcaifo_5;1212790366;1212792625
eavcaifo_6;1212796554;1212799737
eavcaifo_7;1212801900;1212802776
eavcaifo_8;1212803506;1212804141
eavcaifo_9;1212804359;1212804424
eavcaifo_10;1212807641;1212808223
eavcaifo_11;1212808520;1212811447
eavcaifo_12;1212815165;1212816238
eavcaifo_13;1212818442;1212820087
ibpijda_0;1212736457;1212736608
ibpijda_1;1212758752;1212759151
ibpijda_2;1212765963;1212766483
ibpijda_3;1212771736;1212773250
ibpijda_4;1212774775;1212775171
ibpijda_5;1212775242;1212775400
ibpijda_6;1212775845;1212776360
ibpijda_7;1212779682;1212779733
ibpijda_8;1212790810;1212791927
ibpijda_9;1212792032;1212792587
ibpijda_10;1212793878;1212795221
ibpijda_11;1212795362;1212796375
ibpijda_12;1212797678;1212798213
ibpijda_13;1212800515;1212801634
ibpijda_14;1212801787;1212802922
ibpijda_15;1212803546;1212804167
ibpijda_16;1212805130;1212806544
ibpijda_17;1212810010;1212811060
ibpijda_18;1212811083;1212811178
ibpijda_19;1212811373;1212812126
ibpijda_20;1212813527;1212814330
ibpijda_21;1212816544;1212817194
ibpijda_22;1212819562;1212819870
ibpijda_23;1212821536;1212821631
ibpijda_24;1212821751;1212822000
idjoat_0;1212796350;1212797375
idjoat_1;1212799401;1212800192
idjoat_2;1212800468;1212800712
idjoat_3;1212800890;1212804677
idjoat_4;1212804788;1212805552
idjoat_5;1212807997;1212808858
idjoat_6;1212811368;1212812121
idjoat_7;1212812327;1212812653
idjoat_8;1212815652;1212816520
idjoat_9;1212818062;1212818673
idjoat_10;1212821601;1212822000
ojfanni_0;1212738715;1212739647
ojfanni_1;1212741304;1212741994
ojfanni_2;1212744763;1212745843
ojfanni_3;1212746115;1212746175
ojfanni_4;1212751574;1212752174
ojfanni_5;1212752305;1212753338
ojfanni_6;1212755210;1212756346
ojfanni_7;1212757737;1212759434
ojfanni_8;1212760678;1212761647
ojfanni_9;1212764510;1212765571
ojfanni_10;1212766043;1212766705
ojfanni_11;1212772408;1212775847
ojfanni_12;1212778567;1212783430
ojfanni_13;1212783492;1212784412
ojfanni_14;1212786614;1212786856
ojfanni_15;1212796451;1212797905
ojfanni_16;1212798366;1212800455
ojfanni_17;1212800574;1212802819
ojfanni_18;1212803275;1212804245
ojfanni_19;1212804714;1212805389
ojfanni_20;1212806720;1212808542
ojfanni_21;1212808602;1212809168
ojfanni_22;1212809242;1212809989
ojfanni_23;1212811795;1212812517
ojfanni_24;1212813378;1212813549
ojfanni_25;1212813849;1212813902
ojfanni_26;1212814022;1212814751
ojfanni_27;1212817296;1212818446
ojfanni_28;1212818746;1212818912
ojfanni_29;1212819785;1212820638
ojfanni_30;1212821426;1212822000
elswcky_0;1212735767;1212737166
elswcky_1;1212737224;1212737934
elswcky_2;1212768130;1212768959
elswcky_3;1212769310;1212769571
elswcky_4;1212770498;1212772180
elswcky_5;1212774762;1212776420
elswcky_6;1212777935;1212778508
elswcky_7;1212780732;1212781437
elswcky_8;1212783975;1212784324
elswcky_9;1212787377;1212788621
elswcky_10;1212793053;1212794490
elswcky_11;1212799429;1212799492
elswcky_12;1212800662;1212801606
elswcky_13;1212807465;1212807645
elswcky_14;1212808379;1212808802
elswcky_15;1212810174;1212811335
elswcky_16;1212815907;1212817748
elswcky_17;1212818041;1212818487
elswcky_18;1212818879;1212821290
ebenfrag_0;1212735767;1212736054
ebenfrag_1;1212738777;1212739357
ebenfrag_2;1212741003;1212741580
ebenfrag_3;1212741640;1212741700
ebenfrag_4;1212742229;1212742260
ebenfrag_5;1212742442;1212743529
ebenfrag_6;1212761845;1212762413
ebenfrag_7;1212766534;1212766601
ebenfrag_8;1212766720;1212767357
ebenfrag_9;1212768462;1212768883
ebenfrag_10;1212769178;1212769238
ebenfrag_11;1212769298;1212769325
ebenfrag_12;1212770007;1212771566
ebenfrag_13;1212778696;1212779926
ebenfrag_14;1212782644;1212783280
ebenfrag_15;1212786385;1212787631
ebenfrag_16;1212794519;1212796801
ebenfrag_17;1212796977;1212797707
ebenfrag_18;1212799385;1212800356
ebenfrag_19;1212800862;1212801579
ebenfrag_20;1212802104;1212802496
ebenfrag_21;1212803537;1212804097
ebenfrag_22;1212804337;1212804672
ebenfrag_23;1212805316;1212805520
ebenfrag_24;1212809263;1212812531
ebenfrag_25;1212813267;1212813742
ebenfrag_26;1212814438;1212816475
ebenfrag_27;1212818620;1212820417
ebenfrag_28;1212821432;1212822000
ednillo_0;1212735767;1212736162
ednillo_1;1212738955;1212740171
ednillo_2;1212740682;1212740910
ednillo_3;1212741092;1212741742
ednillo_4;1212741805;1212742075
ednillo_5;1212742207;1212742946
ednillo_6;1212744888;1212745005
ednillo_7;1212745296;1212746719
ednillo_8;1212748251;1212748304
ednillo_9;1212774846;1212775809
ednillo_10;1212778897;1212779685
ednillo_11;1212782313;1212782843
ednillo_12;1212787184;1212787912
ednillo_13;1212790028;1212790969
ednillo_14;1212805863;1212806770
ednillo_15;1212806900;1212806973
ednillo_16;1212809458;1212810417
ednillo_17;1212811804;1212812155
ednillo_18;1212812465;1212815189
ednillo_19;1212816291;1212818608
ednillo_20;1212819211;1212819977
ednillo_21;1212821591;1212822000
ojwyky_0;1212740614;1212742767
ojwyky_1;1212744733;1212745806
ojwyky_2;1212745872;1212747111
ojwyky_3;1212750247;1212751068
ojwyky_4;1212763909;1212764295
ojwyky_5;1212764503;1212764782
ojwyky_6;1212765697;1212766258
ojwyky_7;1212766519;1212767228
ojwyky_8;1212768917;1212769964
ojwyky_9;1212770660;1212775576
ojwyky_10;1212777575;1212777871
ojwyky_11;1212778323;1212780663
ojwyky_12;1212784111;1212784329
ojwyky_13;1212789095;1212790243
ojwyky_14;1212799255;1212802253
ojwyky_15;1212802285;1212802800
ojwyky_16;1212803764;1212804689
ojwyky_17;1212805980;1212808023
ojwyky_18;1212811055;1212812029
ojwyky_19;1212812960;1212813367
ojwyky_20;1212813493;1212814211
ojwyky_21;1212817213;1212819055
ojwyky_22;1212819501;1212820826
ojwyky_23;1212821007;1212822000
opjermp_0;1212735767;1212740412
opjermp_1;1212740596;1212740774
opjermp_2;1212743414;1212743915
opjermp_3;1212753500;1212753823
opjermp_4;1212754958;1212755986
opjermp_5;1212756469;1212758020
opjermp_6;1212759778;1212760411
opjermp_7;1212762486;1212765380
opjermp_8;1212767719;1212768467
opjermp_9;1212768775;1212769003
opjermp_10;1212769143;1212770314
opjermp_11;1212772240;1212773436
opjermp_12;1212779125;1212779876
opjermp_13;1212780311;1212783291
opjermp_14;1212789268;1212789395
opjermp_15;1212790192;1212794057
opjermp_16;1212799876;1212800709
opjermp_17;1212808053;1212810269
opjermp_18;1212810751;1212811298
opjermp_19;1212811365;1212811425
opjermp_20;1212811544;1212811666
opjermp_21;1212812124;1212815412
opjermp_22;1212815566;1212817071
opjermp_23;1212818829;1212819219
opjermp_24;1212820431;1212821265
oygmebra_0;1212736018;1212736381
oygmebra_1;1212744532;1212744664
oygmebra_2;1212745179;1212747081
oygmebra_3;1212762314;1212763517
oygmebra_4;1212763658;1212768443
oygmebra_5;1212768978;1212770569
oygmebra_6;1212779456;1212780709
oygmebra_7;1212781074;1212782790
oygmebra_8;1212786299;1212787249
oygmebra_9;1212788924;1212789047
oygmebra_10;1212792753;1212793448
oygmebra_11;1212798589;1212798825
oygmebra_12;1212798857;1212800163
oygmebra_13;1212803690;1212803811
oygmebra_14;1212805711;1212805794
oygmebra_15;1212806748;1212807475
oygmebra_16;1212807553;1212807602
oygmebra_17;1212807663;1212807723
oygmebra_18;1212807821;1212808119
