time;ue_id;service_id;generated;first_sent;processed;delay;times_sent
3.0820722124829634;ue_1;adas;3.081299052563379;3.081299052563379;3.0820722124829634;0.0007731599195843764;1
3.1337018097719262;ue_4;adas;3.1310892184796115;3.1310892184796115;3.1337018097719262;0.0026125912923147254;1
3.4378109689418865;ue_2;adas;3.435929802488856;3.435929802488856;3.4378109689418865;0.0018811664530304917;1
3.4887837079630284;ue_9;adas;3.4871276950506847;3.4871276950506847;3.4887837079630284;0.0016560129123437406;1
3.49024546023892;ue_5;adas;3.4883642937858896;3.4883642937858896;3.49024546023892;0.0018811664530304917;1
3.4902672516509483;ue_6;adas;3.489030420726882;3.489030420726882;3.4902672516509483;0.0012368309240664566;1
3.503608666311824;ue_7;adas;3.5023718353877578;3.5023718353877578;3.503608666311824;0.0012368309240664566;1
3.5135726523245876;ue_8;adas;3.511691485871557;3.511691485871557;3.5135726523245876;0.0018811664530304917;1
3.5704587590326575;ue_3;adas;3.5667464261265964;3.5667464261265964;3.5704587590326575;0.0037123329060611;1
3.5738095663473777;ue_0;adas;3.5722375658298975;3.5722375658298975;3.5738095663473777;0.0015720005174801877;1
3.5820722124829634;ue_1;adas;3.581299052563379;3.581299052563379;3.5820722124829634;0.0007731599195843764;1
3.6337018097719262;ue_4;adas;3.6310892184796115;3.6310892184796115;3.6337018097719262;0.0026125912923147254;1
3.9378109689418865;ue_2;adas;3.935929802488856;3.935929802488856;3.9378109689418865;0.0018811664530304917;1
3.9887837079630284;ue_9;adas;3.9871276950506847;3.9871276950506847;3.9887837079630284;0.0016560129123437406;1
3.99024546023892;ue_5;adas;3.9883642937858896;3.9883642937858896;3.99024546023892;0.0018811664530304917;1
3.9902672516509483;ue_6;adas;3.989030420726882;3.989030420726882;3.9902672516509483;0.0012368309240664566;1
4.003608666311823;ue_7;adas;4.002371835387757;4.002371835387757;4.003608666311823;0.0012368309240660125;1
4.013572652324587;ue_8;adas;4.011691485871557;4.011691485871557;4.013572652324587;0.0018811664530300476;1
4.0704587590326575;ue_3;adas;4.066746426126596;4.066746426126596;4.0704587590326575;0.0037123329060611;1
4.073809566347378;ue_0;adas;4.072237565829898;4.072237565829898;4.073809566347378;0.0015720005174797436;1
4.082072212482964;ue_1;adas;4.081299052563379;4.081299052563379;4.082072212482964;0.0007731599195848204;1
4.133701809771926;ue_4;adas;4.1310892184796115;4.1310892184796115;4.133701809771926;0.0026125912923147254;1
4.437810968941886;ue_2;adas;4.435929802488856;4.435929802488856;4.437810968941886;0.0018811664530300476;1
4.488783707963028;ue_9;adas;4.487127695050685;4.487127695050685;4.488783707963028;0.0016560129123437406;1
4.49024546023892;ue_5;adas;4.48836429378589;4.48836429378589;4.49024546023892;0.0018811664530300476;1
4.490267251650948;ue_6;adas;4.489030420726882;4.489030420726882;4.490267251650948;0.0012368309240660125;1
4.503608666311823;ue_7;adas;4.502371835387757;4.502371835387757;4.503608666311823;0.0012368309240660125;1
4.513572652324587;ue_8;adas;4.511691485871557;4.511691485871557;4.513572652324587;0.0018811664530300476;1
4.5704587590326575;ue_3;adas;4.566746426126596;4.566746426126596;4.5704587590326575;0.0037123329060611;1
4.573809566347378;ue_0;adas;4.572237565829898;4.572237565829898;4.573809566347378;0.0015720005174797436;1
